ts_event,side,size,price,symbol
2023-11-08,A,1415924.0,131.42567290963123,GOOGL
2023-11-08,N,4265111.0,131.46983394221166,GOOGL
2023-11-08,B,1665844.0,131.4946299119693,GOOGL
2023-11-09,A,1732205.0,131.19016786854144,GOOGL
2023-11-09,N,3373889.0,131.12962519405673,GOOGL
2023-11-09,B,1643549.0,131.15610515125547,GOOGL
2023-11-10,N,5460523.0,131.24816580844373,GOOGL
2023-11-10,B,1547235.0,131.3057988355566,GOOGL
2023-11-10,A,1505058.0,131.26196116599215,GOOGL
2023-11-13,B,1210142.0,132.10851117796116,GOOGL
2023-11-13,N,2800292.0,132.08985194741416,GOOGL
2023-11-13,A,1371344.0,132.08619186778736,GOOGL
2023-11-14,N,5533151.0,134.38007122046017,GOOGL
2023-11-14,A,2153618.0,134.37982999370286,GOOGL
2023-11-14,B,2404416.0,134.42798688285654,GOOGL
2023-11-15,A,1411219.0,134.25565063055035,GOOGL
2023-11-15,N,4904469.0,134.32477419951815,GOOGL
2023-11-15,B,1508755.0,134.29960136145817,GOOGL
2023-11-16,N,4790990.0,136.2606677781187,GOOGL
2023-11-16,B,1836239.0,136.32246173945555,GOOGL
2023-11-16,A,2098024.0,136.23757384987894,GOOGL
2023-11-17,N,6898867.0,134.9020356795314,GOOGL
2023-11-17,A,2435318.0,134.80742599897462,GOOGL
2023-11-17,B,2059554.0,134.87906201254995,GOOGL
2023-11-20,A,1658961.0,135.63027681804954,GOOGL
2023-11-20,B,1619965.0,135.60768923116433,GOOGL
2023-11-20,N,5699879.0,135.4467793305178,GOOGL
2023-11-21,N,3091984.0,136.6518015153556,GOOGL
2023-11-21,B,1550546.0,136.65888641425298,GOOGL
2023-11-21,A,1494521.0,136.63726223675582,GOOGL
2023-11-22,N,3182353.0,138.3826806940214,GOOGL
2023-11-22,B,1482155.0,138.47297824218603,GOOGL
2023-11-22,A,1207553.0,138.45901421801298,GOOGL
2023-11-24,N,1929745.0,136.86312751677886,GOOGL
2023-11-24,A,919532.0,136.80616796102075,GOOGL
2023-11-24,B,757024.0,136.85845997286341,GOOGL
2023-11-27,B,1575023.0,136.82555216358446,GOOGL
2023-11-27,A,1585907.0,136.79258598849947,GOOGL
2023-11-27,N,4033205.0,136.73641764817415,GOOGL
2023-11-28,B,1601546.0,136.48227971412132,GOOGL
2023-11-28,N,4554422.0,136.4811833969204,GOOGL
2023-11-28,A,1321930.0,136.41839399427462,GOOGL
2023-11-29,N,3497303.0,136.02102070885124,GOOGL
2023-11-29,A,2703620.0,136.02243222858823,GOOGL
2023-11-29,B,1661725.0,136.0426192811944,GOOGL
2023-11-30,A,2787183.0,132.58328466186424,GOOGL
2023-11-30,N,8315328.0,132.54164434840845,GOOGL
2023-11-30,B,2928152.0,132.5223001522655,GOOGL
2023-12-01,N,4467546.0,131.54151022136148,GOOGL
2023-12-01,A,2696596.0,131.46030413943674,GOOGL
2023-12-01,B,2338763.0,131.50358602883168,GOOGL
2023-12-04,N,4910555.0,128.9255862346384,GOOGL
2023-12-04,B,2561964.0,128.77910731244327,GOOGL
2023-12-04,A,2662873.0,128.80261209412006,GOOGL
2023-12-05,N,4642643.0,130.49337164751026,GOOGL
2023-12-05,A,1917428.0,130.63043586595643,GOOGL
2023-12-05,B,2179801.0,130.72362731795744,GOOGL
2023-12-06,N,3822278.0,130.82380393471837,GOOGL
2023-12-06,B,1509381.0,130.72405008070552,GOOGL
2023-12-06,A,1747545.0,130.7447145688373,GOOGL
2023-12-07,N,5963096.0,136.52275669218534,GOOGL
2023-12-07,B,4358955.0,136.9041159512523,GOOGL
2023-12-07,A,4098306.0,136.88392388562195,GOOGL
2023-12-08,A,2543659.0,135.02660163859397,GOOGL
2023-12-08,B,2390373.0,135.0567551764497,GOOGL
2023-12-08,N,4627559.0,135.07901212873116,GOOGL
2023-12-11,A,2227533.0,132.57321464393078,GOOGL
2023-12-11,N,5582055.0,132.72236036377356,GOOGL
2023-12-11,B,2323688.0,132.61474875570812,GOOGL
2023-12-12,A,2313905.0,132.23486219791334,GOOGL
2023-12-12,N,5028255.0,132.25118848653423,GOOGL
2023-12-12,B,2548811.0,132.27907113549276,GOOGL
2023-12-13,A,2150800.0,132.50912497383135,GOOGL
2023-12-13,B,1764332.0,132.5390928544459,GOOGL
2023-12-13,N,4766045.0,132.48387695312417,GOOGL
2023-12-14,B,2996995.0,131.411893524751,GOOGL
2023-12-14,N,6323562.0,131.45204738793694,GOOGL
2023-12-14,A,3106585.0,131.32711615367205,GOOGL
2023-12-15,B,2192638.0,132.1776517264412,GOOGL
2023-12-15,N,24925673.0,132.16656912442318,GOOGL
2023-12-15,A,2293936.0,132.15541665238732,GOOGL
2023-12-18,B,2329362.0,135.55449940655112,GOOGL
2023-12-18,A,2174668.0,135.5485016156559,GOOGL
2023-12-18,N,4947277.0,135.59297017289188,GOOGL
2023-12-19,A,1670760.0,136.6907798522884,GOOGL
2023-12-19,B,1779768.0,136.7041089985037,GOOGL
2023-12-19,N,6035169.0,136.67043796226872,GOOGL
2023-12-20,N,5898477.0,139.70808652988242,GOOGL
2023-12-20,A,3214798.0,139.86656409250747,GOOGL
2023-12-20,B,4162139.0,139.97204815150332,GOOGL
2023-12-21,A,1912309.0,139.9680437841994,GOOGL
2023-12-21,N,3833535.0,139.9699708398173,GOOGL
2023-12-21,B,2885329.0,139.99633682898508,GOOGL
2023-12-22,A,1904449.0,141.27503719693578,GOOGL
2023-12-22,N,4900421.0,141.2532282218927,GOOGL
2023-12-22,B,2202280.0,141.30054824703802,GOOGL
2023-12-26,A,2056239.0,141.67998176674027,GOOGL
2023-12-26,N,2507636.0,141.71114048698897,GOOGL
2023-12-26,B,1234049.0,141.71106241783252,GOOGL
2023-12-27,A,1612088.0,140.44454942788923,GOOGL
2023-12-27,N,3740048.0,140.41986615558503,GOOGL
2023-12-27,B,1734961.0,140.45759118880608,GOOGL
2023-12-28,B,1211875.0,140.34676454813732,GOOGL
2023-12-28,N,2296346.0,140.36260126182833,GOOGL
2023-12-28,A,1152802.0,140.3348610860005,GOOGL
2023-12-29,A,1606948.0,139.56084617500738,GOOGL
2023-12-29,N,4186107.0,139.58645014959617,GOOGL
2023-12-29,B,1539999.0,139.59772681836571,GOOGL
2024-01-02,N,4678171.0,137.7451295848868,GOOGL
2024-01-02,A,2138192.0,137.6732301740828,GOOGL
2024-01-02,B,2089888.0,137.71869232827686,GOOGL
2024-01-03,N,4838116.0,138.6226022155837,GOOGL
2024-01-03,A,1863502.0,138.6214854670047,GOOGL
2024-01-03,B,1833132.0,138.6465284082005,GOOGL
2024-01-04,B,1805411.0,137.65634804801846,GOOGL
2024-01-04,A,1997908.0,137.68832166037606,GOOGL
2024-01-04,N,5702470.0,137.78378037445114,GOOGL
2024-01-05,N,3969822.0,136.05276701631098,GOOGL
2024-01-05,B,1668349.0,136.04167608522306,GOOGL
2024-01-05,A,1915709.0,136.09088357093077,GOOGL
2024-01-08,N,5533543.0,137.66799712391125,GOOGL
2024-01-08,A,1576841.0,137.80235508223382,GOOGL
2024-01-08,B,1532404.0,137.8465465225528,GOOGL
2024-01-09,N,3762610.0,140.30625918876305,GOOGL
2024-01-09,B,1996869.0,140.33940556311487,GOOGL
2024-01-09,A,1841307.0,140.34376732637332,GOOGL
2024-01-10,A,1701919.0,141.98822320867487,GOOGL
2024-01-10,B,1527651.0,142.05241035693993,GOOGL
2024-01-10,N,3459163.0,141.94635248279943,GOOGL
2024-01-11,A,2072487.0,142.2760510892714,GOOGL
2024-01-11,B,2205778.0,142.52863286071792,GOOGL
2024-01-11,N,2733221.0,142.32115633283826,GOOGL
2024-01-12,B,1198321.0,142.62325923359728,GOOGL
2024-01-12,N,3805514.0,142.52540646906985,GOOGL
2024-01-12,A,1388835.0,142.63243185973968,GOOGL
2024-01-16,B,1586824.0,142.5939104173482,GOOGL
2024-01-16,N,3932397.0,142.46109439584941,GOOGL
2024-01-16,A,1949564.0,142.55659423654512,GOOGL
2024-01-17,B,1615267.0,140.6467714013316,GOOGL
2024-01-17,A,1645576.0,140.56756063148276,GOOGL
2024-01-17,N,2980124.0,140.68717465089267,GOOGL
2024-01-18,A,2089654.0,143.1825286467988,GOOGL
2024-01-18,B,1804834.0,143.1832748323407,GOOGL
2024-01-18,N,4540722.0,143.15022021413853,GOOGL
2024-01-19,A,2343155.0,145.67244802616264,GOOGL
2024-01-19,N,6446013.0,145.66329182684328,GOOGL
2024-01-19,B,2451201.0,145.74526794081834,GOOGL
2024-01-22,A,2240943.0,147.16058092399223,GOOGL
2024-01-22,B,2733567.0,147.14485687178046,GOOGL
2024-01-22,N,5529676.0,147.07205603539157,GOOGL
2024-01-23,B,1548052.0,146.572733607587,GOOGL
2024-01-23,N,4773560.0,146.5313918186289,GOOGL
2024-01-23,A,1480185.0,146.5578089046846,GOOGL
2024-01-24,B,1612420.0,149.00703075656102,GOOGL
2024-01-24,A,1826652.0,149.02124419032643,GOOGL
2024-01-24,N,3342675.0,148.9419343362479,GOOGL
2024-01-25,A,2294722.0,151.63641937967535,GOOGL
2024-01-25,B,2455223.0,151.57256721229945,GOOGL
2024-01-25,N,4284460.0,151.3838723188206,GOOGL
2024-01-26,A,1909919.0,151.92487918781646,GOOGL
2024-01-26,N,4781159.0,151.89229587137004,GOOGL
2024-01-26,B,1953389.0,151.9277083616573,GOOGL
2024-01-29,A,1652373.0,152.55484564372387,GOOGL
2024-01-29,N,4534845.0,152.56829837139438,GOOGL
2024-01-29,B,1431848.0,152.62020304993044,GOOGL
2024-01-30,A,2632581.0,150.5710228150211,GOOGL
2024-01-30,B,2834033.0,150.13645607908487,GOOGL
2024-01-30,N,5874787.0,149.1705674687028,GOOGL
2024-01-31,B,5159437.0,141.69209302952285,GOOGL
2024-01-31,N,9368466.0,141.90778735355167,GOOGL
2024-01-31,A,6251869.0,141.6380289992967,GOOGL
2024-02-01,A,3341261.0,141.64117030828953,GOOGL
2024-02-01,N,4722502.0,141.65600549450528,GOOGL
2024-02-01,B,2446470.0,141.71891308640895,GOOGL
2024-02-02,B,4527946.0,139.99554362393908,GOOGL
2024-02-02,N,6733932.0,140.00173752853934,GOOGL
2024-02-02,A,5860896.0,139.86612808895495,GOOGL
2024-02-05,B,3110367.0,143.98886171803414,GOOGL
2024-02-05,A,3203892.0,143.95000596989368,GOOGL
2024-02-05,N,4768604.0,143.91620937154897,GOOGL
2024-02-06,A,2360870.0,144.06462543577595,GOOGL
2024-02-06,B,2098998.0,144.06954092589362,GOOGL
2024-02-06,N,5324244.0,144.0888294909031,GOOGL
2024-02-07,B,1979207.0,145.00131249999674,GOOGL
2024-02-07,A,2238513.0,144.95113217924376,GOOGL
2024-02-07,N,4244899.0,145.01703512631934,GOOGL
2024-02-08,A,1636204.0,145.81918406994228,GOOGL
2024-02-08,B,1593776.0,145.83512930113022,GOOGL
2024-02-08,N,3432089.0,145.80820524338472,GOOGL
2024-02-09,A,2022244.0,148.25512832896692,GOOGL
2024-02-09,B,1999586.0,148.35448082873134,GOOGL
2024-02-09,N,3577260.0,148.32128604557502,GOOGL
2024-02-12,A,1699297.0,148.24659264574126,GOOGL
2024-02-12,B,1549250.0,148.24705615230675,GOOGL
2024-02-12,N,3576891.0,148.28553490136628,GOOGL
2024-02-13,B,2202255.0,145.0405013554439,GOOGL
2024-02-13,N,3694075.0,145.05014491734045,GOOGL
2024-02-13,A,2393326.0,145.02630826725664,GOOGL
2024-02-14,B,1625832.0,145.18060932749057,GOOGL
2024-02-14,A,2051742.0,145.19224927003253,GOOGL
2024-02-14,N,3796848.0,145.1168675213666,GOOGL
2024-02-15,B,2887364.0,142.11683179895712,GOOGL
2024-02-15,N,4326540.0,142.15295968156192,GOOGL
2024-02-15,A,3359884.0,142.03197715999545,GOOGL
2024-02-16,A,2910054.0,141.11278685378284,GOOGL
2024-02-16,B,2102165.0,141.05243632375198,GOOGL
2024-02-16,N,4423936.0,141.2131619242058,GOOGL
2024-02-20,B,1809717.0,140.88184758714496,GOOGL
2024-02-20,N,4370350.0,140.7990414478188,GOOGL
2024-02-20,A,2051070.0,140.8777508441089,GOOGL
2024-02-21,B,1837547.0,141.96295724696625,GOOGL
2024-02-21,N,2792653.0,141.85301605245152,GOOGL
2024-02-21,A,1969240.0,141.91268416915392,GOOGL
2024-02-22,A,2616421.0,143.91270623179108,GOOGL
2024-02-22,N,5061302.0,144.06644355361112,GOOGL
2024-02-22,B,1848972.0,143.9556389197703,GOOGL
2024-02-23,B,1436261.0,143.96120866324983,GOOGL
2024-02-23,N,3760325.0,143.94841347206955,GOOGL
2024-02-23,A,1722923.0,143.94727604982208,GOOGL
2024-02-26,B,3437517.0,139.07453872696786,GOOGL
2024-02-26,N,5713455.0,139.2803483404544,GOOGL
2024-02-26,A,3870601.0,139.06739248814722,GOOGL
2024-02-27,A,3019114.0,138.15634726137048,GOOGL
2024-02-27,N,3761382.0,138.25536590841233,GOOGL
2024-02-27,B,2488414.0,138.18441328560542,GOOGL
2024-02-28,B,2622254.0,136.22064074275437,GOOGL
2024-02-28,A,3609896.0,136.26527101685733,GOOGL
2024-02-28,N,3557183.0,136.3549289827264,GOOGL
2024-02-29,N,9594037.0,137.4610020952031,GOOGL
2024-02-29,B,2405716.0,137.58111777119535,GOOGL
2024-02-29,A,2860503.0,137.43724661181614,GOOGL
2024-03-01,B,2178293.0,137.819081757168,GOOGL
2024-03-01,N,4199503.0,137.87937467543756,GOOGL
2024-03-01,A,3383562.0,137.75029694036525,GOOGL
2024-03-04,N,5500699.0,133.44009111871515,GOOGL
2024-03-04,B,4181450.0,133.1734915645845,GOOGL
2024-03-04,A,4660680.0,133.23758386380808,GOOGL
2024-03-05,A,3197527.0,131.98264691416188,GOOGL
2024-03-05,N,5650292.0,132.05751893184285,GOOGL
2024-03-05,B,3441848.0,132.008650063914,GOOGL
2024-03-06,N,5333660.0,131.85237060514808,GOOGL
2024-03-06,B,2943989.0,131.64847524849247,GOOGL
2024-03-06,A,2718514.0,131.70408984031516,GOOGL
2024-03-07,B,3158532.0,133.79219277613072,GOOGL
2024-03-07,A,3172397.0,133.7796692870648,GOOGL
2024-03-07,N,4758309.0,133.77961948897646,GOOGL
2024-03-08,B,4350656.0,136.34451377306726,GOOGL
2024-03-08,N,4662621.0,136.19205631232506,GOOGL
2024-03-08,A,3606124.0,136.32859330868556,GOOGL
2024-03-11,A,2666275.0,137.98889052186385,GOOGL
2024-03-11,N,3401979.0,137.82239426502602,GOOGL
2024-03-11,B,2848601.0,137.96409264843766,GOOGL
2024-03-12,B,2050381.0,138.5682494079556,GOOGL
2024-03-12,N,3929011.0,138.52660558780786,GOOGL
2024-03-12,A,2601799.0,138.57616537855108,GOOGL
2024-03-13,B,1946654.0,140.15117468025778,GOOGL
2024-03-13,A,1987876.0,140.12254949205715,GOOGL
2024-03-13,N,4067620.0,140.0324987510385,GOOGL
2024-03-14,A,3669254.0,142.39717647960396,GOOGL
2024-03-14,N,6071160.0,142.34874421378777,GOOGL
2024-03-14,B,4059383.0,142.49199225974868,GOOGL
2024-03-15,N,17704818.0,141.328391433669,GOOGL
2024-03-15,B,2741376.0,141.2492163065346,GOOGL
2024-03-15,A,2760777.0,141.19836492509,GOOGL
2024-03-18,N,7858599.0,149.45142459555487,GOOGL
2024-03-18,A,5015634.0,149.5406015706876,GOOGL
2024-03-18,B,5661686.0,149.70199605941536,GOOGL
2024-03-19,N,4359377.0,146.87842485813968,GOOGL
2024-03-19,A,1978115.0,146.83372267690834,GOOGL
2024-03-19,B,1704609.0,146.8360233895882,GOOGL
2024-03-20,A,1804427.0,147.92285719334657,GOOGL
2024-03-20,B,1577386.0,147.99712279355876,GOOGL
2024-03-20,N,3221382.0,147.93220623916739,GOOGL
2024-03-21,A,2202780.0,148.04242419892114,GOOGL
2024-03-21,N,3552623.0,148.31286376492997,GOOGL
2024-03-21,B,1937119.0,148.08802996946605,GOOGL
2024-03-22,N,4380433.0,150.2571146182047,GOOGL
2024-03-22,A,1915605.0,150.58684529788405,GOOGL
2024-03-22,B,2353052.0,150.64831710963165,GOOGL
2024-03-25,A,1418283.0,149.32946717324177,GOOGL
2024-03-25,N,3478857.0,149.44518401840187,GOOGL
2024-03-25,B,1460419.0,149.38554043767954,GOOGL
2024-03-26,B,1788255.0,151.19126703050253,GOOGL
2024-03-26,N,4350595.0,151.1694959334235,GOOGL
2024-03-26,A,1586907.0,151.11477783566068,GOOGL
2024-03-27,B,1926877.0,150.09365775056338,GOOGL
2024-03-27,A,1888944.0,150.14022847531353,GOOGL
2024-03-27,N,3277384.0,150.0764774546989,GOOGL
2024-03-28,A,1752067.0,150.81912959454027,GOOGL
2024-03-28,N,7810720.0,150.81673316445008,GOOGL
2024-03-28,B,1817215.0,150.839564767249,GOOGL
2024-04-01,N,5184292.0,154.6564736587174,GOOGL
2024-04-01,A,2802926.0,154.71298106741057,GOOGL
2024-04-01,B,2960487.0,154.65244592677604,GOOGL
2024-04-02,B,2037819.0,153.6330304128772,GOOGL
2024-04-02,N,4331092.0,153.70082786811713,GOOGL
2024-04-02,A,2119124.0,153.58038699738958,GOOGL
2024-04-03,A,2101445.0,154.30969641454664,GOOGL
2024-04-03,B,2106860.0,154.434581365962,GOOGL
2024-04-03,N,3164066.0,154.55285901142727,GOOGL
2024-04-04,A,3075363.0,152.70768591497588,GOOGL
2024-04-04,B,2976656.0,152.73201672796904,GOOGL
2024-04-04,N,5171168.0,152.80722180142726,GOOGL
2024-04-05,N,3643190.0,152.01890618032624,GOOGL
2024-04-05,B,2007707.0,152.247363052639,GOOGL
2024-04-05,A,2135069.0,152.28037127058735,GOOGL
2024-04-08,N,4128493.0,154.3256892164143,GOOGL
2024-04-08,A,1604378.0,154.49878172787322,GOOGL
2024-04-08,B,1754017.0,154.52442881303682,GOOGL
2024-04-09,N,3634195.0,156.64334842758302,GOOGL
2024-04-09,B,2660007.0,156.73954341449,GOOGL
2024-04-09,A,2441366.0,156.6658258376995,GOOGL
2024-04-10,N,2941458.0,155.7716445019638,GOOGL
2024-04-10,A,2218479.0,155.690532647407,GOOGL
2024-04-10,B,1983733.0,155.68261051424852,GOOGL
2024-04-11,N,4049321.0,158.25962897030163,GOOGL
2024-04-11,B,2425233.0,158.30637939046778,GOOGL
2024-04-11,A,2195503.0,158.1826398402734,GOOGL
2024-04-12,N,3879066.0,158.23303966189886,GOOGL
2024-04-12,A,2120403.0,158.20504123557023,GOOGL
2024-04-12,B,2192367.0,158.28626469959167,GOOGL
2024-04-15,A,2401737.0,156.8789622093762,GOOGL
2024-04-15,N,4320578.0,157.09761306043026,GOOGL
2024-04-15,B,2295453.0,156.9904520069791,GOOGL
2024-04-16,B,1793829.0,154.59310711031748,GOOGL
2024-04-16,A,1998230.0,154.5984869354488,GOOGL
2024-04-16,N,3629728.0,154.5675042083376,GOOGL
2024-04-17,N,2847118.0,155.78067252088252,GOOGL
2024-04-17,A,1759685.0,155.78307659490534,GOOGL
2024-04-17,B,1655516.0,155.76711990415603,GOOGL
2024-04-18,N,3238278.0,156.0366075602052,GOOGL
2024-04-18,A,1815163.0,156.02788451695315,GOOGL
2024-04-18,B,1573521.0,156.01778011840105,GOOGL
2024-04-19,A,2654825.0,154.19087131185256,GOOGL
2024-04-19,N,6768320.0,154.35634162594417,GOOGL
2024-04-19,B,2073841.0,154.22383698652382,GOOGL
2024-04-22,B,2052619.0,156.00845431789972,GOOGL
2024-04-22,A,1954733.0,155.93835229333422,GOOGL
2024-04-22,N,5287535.0,155.82350401957441,GOOGL
2024-04-23,N,3456661.0,157.9746059492259,GOOGL
2024-04-23,A,2034202.0,158.03034722458992,GOOGL
2024-04-23,B,1846215.0,158.0740291992219,GOOGL
2024-04-24,A,2407862.0,158.1575459986682,GOOGL
2024-04-24,B,2037303.0,158.14485201895735,GOOGL
2024-04-24,N,3293787.0,157.8268837766391,GOOGL
2024-04-25,A,5175545.0,160.1989266112603,GOOGL
2024-04-25,N,7653016.0,164.01806345277546,GOOGL
2024-04-25,B,5897508.0,158.84814383677693,GOOGL
2024-04-26,B,4883371.0,171.9799237450509,GOOGL
2024-04-26,N,6263966.0,172.56096368356899,GOOGL
2024-04-26,A,4969130.0,171.94978073482213,GOOGL
2024-04-29,A,3475289.0,167.42223465813794,GOOGL
2024-04-29,B,3595096.0,167.34579383039141,GOOGL
2024-04-29,N,7202951.0,167.80453453751372,GOOGL
2024-04-30,A,2487215.0,164.87239281378638,GOOGL
2024-04-30,B,2469714.0,165.0064467412945,GOOGL
2024-04-30,N,6916626.0,164.94781830948165,GOOGL
2024-05-01,N,4190203.0,164.91527030912843,GOOGL
2024-05-01,A,2777262.0,165.06515811360526,GOOGL
2024-05-01,B,2711639.0,165.1072442623722,GOOGL
2024-05-02,N,4017180.0,165.41135709846668,GOOGL
2024-05-02,A,1863704.0,165.4603825828943,GOOGL
2024-05-02,B,1481429.0,165.46272524224983,GOOGL
2024-05-03,B,2382164.0,165.7350301556426,GOOGL
2024-05-03,A,2646533.0,165.74132432884272,GOOGL
2024-05-03,N,3837689.0,166.01967450137028,GOOGL
2024-05-06,N,3272193.0,167.12657160681033,GOOGL
2024-05-06,A,1599168.0,167.07142544965336,GOOGL
2024-05-06,B,1490885.0,167.12286067996487,GOOGL
2024-05-07,N,4150536.0,170.37528413284295,GOOGL
2024-05-07,A,1964864.0,170.6549024316979,GOOGL
2024-05-07,B,2289973.0,170.63602741303532,GOOGL
2024-05-08,A,1235532.0,169.6190529513936,GOOGL
2024-05-08,N,4894798.0,169.62488061398508,GOOGL
2024-05-08,B,1120584.0,169.63243338771326,GOOGL
2024-05-09,A,1234411.0,169.16930405886737,GOOGL
2024-05-09,N,2117908.0,169.20341768245692,GOOGL
2024-05-09,B,1527053.0,169.21233504121318,GOOGL
2024-05-10,B,2661861.0,168.1514327920874,GOOGL
2024-05-10,N,3689037.0,168.21010698076674,GOOGL
2024-05-10,A,2230332.0,168.1169875365323,GOOGL
2024-05-13,N,3728859.0,166.40759392076504,GOOGL
2024-05-13,B,2844036.0,166.69909256726586,GOOGL
2024-05-13,A,2510014.0,166.44394891415126,GOOGL
2024-05-14,N,3882443.0,170.0034445785352,GOOGL
2024-05-14,A,1806722.0,170.02627126516953,GOOGL
2024-05-14,B,1867781.0,170.05918961375386,GOOGL
2024-05-15,B,2161713.0,171.73901619335518,GOOGL
2024-05-15,A,1906807.0,171.6827233445464,GOOGL
2024-05-15,N,4588995.0,171.65123383845162,GOOGL
2024-05-16,B,1813148.0,174.22593846153936,GOOGL
2024-05-16,N,4187452.0,174.11305558245323,GOOGL
2024-05-16,A,1956607.0,174.1756667583185,GOOGL
2024-05-17,B,1474253.0,175.6444199395673,GOOGL
2024-05-17,N,4702409.0,175.42125867195517,GOOGL
2024-05-17,A,1542926.0,175.60882146801367,GOOGL
2024-05-20,A,1604370.0,177.2109102916927,GOOGL
2024-05-20,N,2413145.0,177.14062150632455,GOOGL
2024-05-20,B,1380305.0,177.33126410496692,GOOGL
2024-05-21,A,1408920.0,177.36481221146232,GOOGL
2024-05-21,B,1292054.0,177.40638886398796,GOOGL
2024-05-21,N,3130744.0,177.31129070963075,GOOGL
2024-05-22,N,2957973.0,176.09794185482005,GOOGL
2024-05-22,A,1330700.0,175.97061042575328,GOOGL
2024-05-22,B,1445952.0,175.99768013218966,GOOGL
2024-05-23,B,1792381.0,175.0895259356024,GOOGL
2024-05-23,N,4614922.0,175.48328040494027,GOOGL
2024-05-23,A,1597558.0,175.08418692169138,GOOGL
2024-05-24,B,1139066.0,175.02893978082497,GOOGL
2024-05-24,N,3888649.0,174.9419680534052,GOOGL
2024-05-24,A,1777322.0,174.99630406475035,GOOGL
2024-05-28,A,2174568.0,175.9256948276865,GOOGL
2024-05-28,N,4826547.0,175.86708604062846,GOOGL
2024-05-28,B,1840173.0,175.96105357204232,GOOGL
2024-05-29,A,1673993.0,176.12345773479055,GOOGL
2024-05-29,N,6612431.0,176.11701850180475,GOOGL
2024-05-29,B,1609265.0,176.12679925518185,GOOGL
2024-05-30,B,1717875.0,172.99900836586886,GOOGL
2024-05-30,N,4247706.0,173.13853210186468,GOOGL
2024-05-30,A,1806548.0,173.03076767321366,GOOGL
2024-05-31,N,10679242.0,171.4241043956064,GOOGL
2024-05-31,B,2208928.0,171.20036851153492,GOOGL
2024-05-31,A,2268989.0,171.05885667558428,GOOGL
2024-06-03,B,1745447.0,172.5354648835024,GOOGL
2024-06-03,A,1688868.0,172.46272960086787,GOOGL
2024-06-03,N,4791520.0,172.55416957395045,GOOGL
2024-06-04,B,1303549.0,172.8497556806371,GOOGL
2024-06-04,N,4594564.0,172.8990695382886,GOOGL
2024-06-04,A,1381875.0,172.79242528534272,GOOGL
2024-06-05,B,1570979.0,175.27920407658755,GOOGL
2024-06-05,N,3548021.0,175.22197245344515,GOOGL
2024-06-05,A,2213934.0,175.2117182093914,GOOGL
2024-06-06,A,1642984.0,176.5224095291218,GOOGL
2024-06-06,B,1506225.0,176.53070403123084,GOOGL
2024-06-06,N,5501959.0,176.52304346066734,GOOGL
2024-06-07,B,1611621.0,176.15528480231742,GOOGL
2024-06-07,N,3675267.0,176.19345227425242,GOOGL
2024-06-07,A,1824548.0,176.126146108283,GOOGL
2024-06-10,N,4558785.0,174.45217438592988,GOOGL
2024-06-10,A,1635280.0,174.36160936047426,GOOGL
2024-06-10,B,1827342.0,174.44323969537592,GOOGL
2024-06-11,B,1277029.0,175.30703786362756,GOOGL
2024-06-11,N,2520574.0,175.39921226659752,GOOGL
2024-06-11,A,1313863.0,175.22212541369439,GOOGL
2024-06-12,A,2088846.0,177.69972474566103,GOOGL
2024-06-12,N,5020556.0,177.7784052475601,GOOGL
2024-06-12,B,2027497.0,177.7631578557843,GOOGL
2024-06-13,B,1111163.0,175.90518897220218,GOOGL
2024-06-13,A,1481047.0,175.88715011390644,GOOGL
2024-06-13,N,4645748.0,175.9622623835231,GOOGL
2024-06-14,N,2682411.0,175.86984189392646,GOOGL
2024-06-14,A,1011790.0,176.06895993869287,GOOGL
2024-06-14,B,1195388.0,176.2079404639698,GOOGL
2024-06-17,N,4067268.0,176.4338968386041,GOOGL
2024-06-17,B,1561141.0,176.57313402061624,GOOGL
2024-06-17,A,1331401.0,176.43136765314185,GOOGL
2024-06-18,N,5524113.0,175.5446368090329,GOOGL
2024-06-18,B,1342736.0,175.4250865205764,GOOGL
2024-06-18,A,1703029.0,175.39979189892367,GOOGL
2024-06-20,A,1502364.0,175.88257819325355,GOOGL
2024-06-20,N,4986718.0,175.8367458342355,GOOGL
2024-06-20,B,1721403.0,175.91694133333172,GOOGL
2024-06-21,N,21818704.0,179.20101500636716,GOOGL
2024-06-21,B,3485925.0,179.31252939484082,GOOGL
2024-06-21,A,3421020.0,179.2246331882836,GOOGL
2024-06-24,N,3265773.0,179.60717836919727,GOOGL
2024-06-24,A,1726082.0,179.50935285319278,GOOGL
2024-06-24,B,1706855.0,179.497217838866,GOOGL
2024-06-25,N,5653732.0,181.94750283660866,GOOGL
2024-06-25,A,1864700.0,182.17383140366098,GOOGL
2024-06-25,B,1953089.0,182.22792682927638,GOOGL
2024-06-26,A,1421367.0,183.71771752584758,GOOGL
2024-06-26,N,4246151.0,183.67078434390245,GOOGL
2024-06-26,B,1510515.0,183.72297998861038,GOOGL
2024-06-27,A,1582055.0,185.1388517122183,GOOGL
2024-06-27,B,1517029.0,185.16037981389798,GOOGL
2024-06-27,N,3730538.0,185.02293580634253,GOOGL
2024-06-28,N,8329367.0,183.67935352415833,GOOGL
2024-06-28,B,2068665.0,183.62080275422161,GOOGL
2024-06-28,A,2086138.0,183.59397819720274,GOOGL
2024-07-01,B,1510992.0,182.54634178564092,GOOGL
2024-07-01,N,3465128.0,182.62584843907197,GOOGL
